repo_name,file_html,file_path,complicate_code,call_func,simple_code,if_refactorable
django-auditlog,https://github.com/jazzband/django-auditlog/tree/master/auditlog/receivers.py,,wrapper$19,*args,"
tmp_arg[0], tmp_arg[1], ..., tmp_arg[len(tmp_arg) - 1]
"
sentry,https://github.com/getsentry/sentry/tree/master/src/sentry/models/group.py,Group,save$465,*args,"
tmp_arg[0], tmp_arg[1], ..., tmp_arg[len(tmp_arg) - 1]
"
pynvim,https://github.com/neovim/pynvim/tree/master/pynvim/plugin/host.py,Host,_load$151,*info,"
tmp_arg[0], tmp_arg[1], ..., tmp_arg[len(tmp_arg) - 1]
"
planet,https://github.com/google-research/planet/tree/master/planet/tools/nested.py,,map_$48,*args,"
tmp_arg[0], tmp_arg[1], ..., tmp_arg[len(tmp_arg) - 1]
"
keras,https://github.com/keras-team/keras/tree/master/keras/engine/ragged_keras_tensor_test.py,RaggedKerasTensorTest,test_instance_method$156,*args,"
tmp_arg[0], tmp_arg[1], ..., tmp_arg[len(tmp_arg) - 1]
"
breathe,https://github.com/michaeljones/breathe/tree/master/breathe/parser/compoundsuper.py,docLanguageType,factory$5261,*args_,"
tmp_arg[0], tmp_arg[1], ..., tmp_arg[len(tmp_arg) - 1]
"
SlowFast,https://github.com/facebookresearch/SlowFast/tree/master/slowfast/visualization/ava_demo_precomputed_boxes.py,,load_boxes_labels$390,*boxes_and_labels,"
tmp_arg[0], tmp_arg[1], ..., tmp_arg[len(tmp_arg) - 1]
"
Multi-Camera-Live-Object-Tracking,https://github.com/LeonLok/Multi-Camera-Live-Object-Tracking/tree/master/object_counting/yolo4/model.py,,DarknetConv2D$48,*args,"
tmp_arg[0], tmp_arg[1], ..., tmp_arg[len(tmp_arg) - 1]
"
pyscaffold,https://github.com/pyscaffold/pyscaffold/tree/master/tests/test_log.py,,format$325,*args,"
tmp_arg[0], tmp_arg[1], ..., tmp_arg[len(tmp_arg) - 1]
"
MONAI,https://github.com/Project-MONAI/MONAI/tree/master/monai/networks/layers/spatial_transforms.py,_GridCount,backward$235,*opt,"
tmp_arg[0], tmp_arg[1], ..., tmp_arg[len(tmp_arg) - 1]
"
structure_knowledge_distillation,https://github.com/irfanICMLL/structure_knowledge_distillation/tree/master/networks/sagan_models.py,Generator,__init__$46,*layer3,"
tmp_arg[0], tmp_arg[1], ..., tmp_arg[len(tmp_arg) - 1]
"
pandas,https://github.com/pandas-dev/pandas/tree/master/pandas/util/_decorators.py,,wrapper$345,*args,"
tmp_arg[0], tmp_arg[1], ..., tmp_arg[len(tmp_arg) - 1]
"
scipy,https://github.com/scipy/scipy/tree/master/scipy/interpolate/tests/test_rbfinterp.py,TestRBFInterpolatorNeighborsNone,build$381,*args,"
tmp_arg[0], tmp_arg[1], ..., tmp_arg[len(tmp_arg) - 1]
"
vision,https://github.com/pytorch/vision/tree/master/torchvision/models/quantization/inception.py,QuantizableBasicConv2d,__init__$27,*args,"
tmp_arg[0], tmp_arg[1], ..., tmp_arg[len(tmp_arg) - 1]
"
djongo,https://github.com/nesdis/djongo/tree/master/tests/django_tests/tests/v22/tests/view_tests/views.py,,sensitive_kwargs_function_caller$183,*exc_info,"
tmp_arg[0], tmp_arg[1], ..., tmp_arg[len(tmp_arg) - 1]
"
zipline,https://github.com/quantopian/zipline/tree/master/zipline/pipeline/filters/filter.py,ArrayPredicate,_compute$580,*params['opargs'],"
tmp_arg[0], tmp_arg[1], ..., tmp_arg[len(tmp_arg) - 1]
"
GitSavvy,https://github.com/timbrel/GitSavvy/tree/master/tests/mockito/mockito.py,,_get_wanted_verification$53,*between,"
tmp_arg[0], tmp_arg[1], ..., tmp_arg[len(tmp_arg) - 1]
"
consoleme,https://github.com/Netflix/consoleme/tree/master/consoleme/lib/redis.py,ConsoleMeRedis,hmset$156,*args,"
tmp_arg[0], tmp_arg[1], ..., tmp_arg[len(tmp_arg) - 1]
"
Django-3-by-Example,https://github.com/PacktPublishing/Django-3-by-Example/tree/master/Chapter14/educa/courses/views.py,ContentCreateUpdateView,get_form$101,*args,"
tmp_arg[0], tmp_arg[1], ..., tmp_arg[len(tmp_arg) - 1]
"
xalpha,https://github.com/refraction-ray/xalpha/tree/master/xalpha/universal.py,,wrapper$1898,*args,"
tmp_arg[0], tmp_arg[1], ..., tmp_arg[len(tmp_arg) - 1]
"
videos,https://github.com/3b1b/videos/tree/master/_2016/eola/chapter10.py,SymbolicEigenvectors,rewrite_righthand_side$765,"*[matrix.get_mob_matrix()[i, i] for i in range(3)]","
tmp_arg[0], tmp_arg[1], ..., tmp_arg[len(tmp_arg) - 1]
"
tvm,https://github.com/apache/tvm/tree/master/tests/python/relay/test_op_level3.py,,verify_adv_index$1806,*np_args,"
tmp_arg[0], tmp_arg[1], ..., tmp_arg[len(tmp_arg) - 1]
"
semshi,https://github.com/numirias/semshi/tree/master/rplugin/python3/semshi/util.py,,wrapper$17,*args,"
tmp_arg[0], tmp_arg[1], ..., tmp_arg[len(tmp_arg) - 1]
"
mathematics_dataset,https://github.com/deepmind/mathematics_dataset/tree/master/mathematics_dataset/modules/probability.py,,_swr_space$191,*sample_range,"
tmp_arg[0], tmp_arg[1], ..., tmp_arg[len(tmp_arg) - 1]
"
adminset,https://github.com/guohongze/adminset/tree/master/elfinder/utils/archivers.py,ZipFileArchiver,__init__$11,*args,"
tmp_arg[0], tmp_arg[1], ..., tmp_arg[len(tmp_arg) - 1]
"
AnimationsWithManim,https://github.com/Elteoremadebeethoven/AnimationsWithManim/tree/master/math_capsules/sine_cosine_laws.py,SineCosineLaws,cosine_law_B$790,"*[TransformFromCopy(f[3][i], f[4][j]) for (i, j) in zip(range(11), range(11))]","
tmp_arg[0], tmp_arg[1], ..., tmp_arg[len(tmp_arg) - 1]
"
pydruid,https://github.com/druid-io/pydruid/tree/master/pydruid/db/api.py,,check_result$67,*args,"
tmp_arg[0], tmp_arg[1], ..., tmp_arg[len(tmp_arg) - 1]
"
opt_einsum,https://github.com/dgasmith/opt_einsum/tree/master/opt_einsum/backends/theano.py,,theano_contract$37,"*[x for x in arrays if not isinstance(x, theano.tensor.TensorConstant)]","
tmp_arg[0], tmp_arg[1], ..., tmp_arg[len(tmp_arg) - 1]
"
allennlp,https://github.com/allenai/allennlp/tree/master/allennlp/fairness/adversarial_bias_mitigator.py,AdversarialBiasMitigator,make_output_human_readable$152,*args,"
tmp_arg[0], tmp_arg[1], ..., tmp_arg[len(tmp_arg) - 1]
"
NeoVintageous,https://github.com/NeoVintageous/NeoVintageous/tree/master/nv/vi/cmd_defs.py,ViGotoOpeningBrace,__init__$2413,*args,"
tmp_arg[0], tmp_arg[1], ..., tmp_arg[len(tmp_arg) - 1]
"
opsmop,https://github.com/opsmop/opsmop/tree/master/opsmop/core/resource.py,Resource,__init__$23,*args,"
tmp_arg[0], tmp_arg[1], ..., tmp_arg[len(tmp_arg) - 1]
"
MatchZoo-py,https://github.com/NTMC-Community/MatchZoo-py/tree/master/matchzoo/models/hbmp.py,HBMP,forward$83,*state_shape,"
tmp_arg[0], tmp_arg[1], ..., tmp_arg[len(tmp_arg) - 1]
"
fvcore,https://github.com/facebookresearch/fvcore/tree/master/tests/test_transform.py,TestTransforms,test_scale_seg_transforms$969,*param,"
tmp_arg[0], tmp_arg[1], ..., tmp_arg[len(tmp_arg) - 1]
"
GlobaLeaks,https://github.com/globaleaks/GlobaLeaks/tree/master/backend/globaleaks/orm.py,,db_query$109,*filter,"
tmp_arg[0], tmp_arg[1], ..., tmp_arg[len(tmp_arg) - 1]
"
picard,https://github.com/metabrainz/picard/tree/master/picard/script/functions.py,,func_div$572,*args,"
tmp_arg[0], tmp_arg[1], ..., tmp_arg[len(tmp_arg) - 1]
"
astropy,https://github.com/astropy/astropy/tree/master/astropy/wcs/wcsapi/high_level_api.py,BaseHighLevelWCS,world_to_array_index$102,*world_objects,"
tmp_arg[0], tmp_arg[1], ..., tmp_arg[len(tmp_arg) - 1]
"
videos,https://github.com/3b1b/videos/tree/master/_2017/leibniz.py,IntroduceGaussianPrimes,construct$1958,*[m.restore for m in movers],"
tmp_arg[0], tmp_arg[1], ..., tmp_arg[len(tmp_arg) - 1]
"
ibis,https://github.com/ibis-project/ibis/tree/master/ibis/backends/dask/trace.py,,trace$108,*args,"
tmp_arg[0], tmp_arg[1], ..., tmp_arg[len(tmp_arg) - 1]
"
open_model_zoo,https://github.com/openvinotoolkit/open_model_zoo/tree/master/demos/common/python/openvino/model_zoo/model_api/models/centernet.py,CenterNet,max_pool2d$147,*kernel_size,"
tmp_arg[0], tmp_arg[1], ..., tmp_arg[len(tmp_arg) - 1]
"
lbry-sdk,https://github.com/lbryio/lbry-sdk/tree/master/lbry/wallet/server/db/prefixes.py,ClaimTakeoverPrefixRow,unpack_value$911,*super().unpack_value(data),"
tmp_arg[0], tmp_arg[1], ..., tmp_arg[len(tmp_arg) - 1]
"
awx,https://github.com/ansible/awx/tree/master/awx/api/generics.py,SubListCreateAttachDetachAPIView,post$742,*args,"
tmp_arg[0], tmp_arg[1], ..., tmp_arg[len(tmp_arg) - 1]
"
exbert,https://github.com/bhoov/exbert/tree/master/server/transformers/templates/adding_a_new_model/tests/test_modeling_tf_xxx.py,TFXxxModelTest,test_for_masked_lm$233,*config_and_inputs,"
tmp_arg[0], tmp_arg[1], ..., tmp_arg[len(tmp_arg) - 1]
"
ibis,https://github.com/ibis-project/ibis/tree/master/ibis/backends/dask/udf.py,,execute_udaf_node_no_groupby$106,*series[1:],"
tmp_arg[0], tmp_arg[1], ..., tmp_arg[len(tmp_arg) - 1]
"
pylearn2,https://github.com/lisa-lab/pylearn2/tree/master/pylearn2/optimization/minres.py,,minres$31,*vs,"
tmp_arg[0], tmp_arg[1], ..., tmp_arg[len(tmp_arg) - 1]
"
videos,https://github.com/3b1b/videos/tree/master/_2019/diffyq/part4/fourier_series_scenes.py,RealValuedFunctionFourierSeries,focus_on_vector_pair$333,"*[SurroundingRectangle(VGroup(top_circles[i], labels[i])) for i in pair]","
tmp_arg[0], tmp_arg[1], ..., tmp_arg[len(tmp_arg) - 1]
"
SublimeLinter,https://github.com/SublimeLinter/SublimeLinter/tree/master/tests/parameterized/parameterized.py,param,explicit$67,*args,"
tmp_arg[0], tmp_arg[1], ..., tmp_arg[len(tmp_arg) - 1]
"
mypy,https://github.com/python/mypy/tree/master/test-data/stdlib-samples/3.2/test/support.py,,inner$996,*args,"
tmp_arg[0], tmp_arg[1], ..., tmp_arg[len(tmp_arg) - 1]
"
dask,https://github.com/dask/dask/tree/master/dask/dataframe/core.py,,elemwise$6140,*parts,"
tmp_arg[0], tmp_arg[1], ..., tmp_arg[len(tmp_arg) - 1]
"
moses,https://github.com/molecularsets/moses/tree/master/moses/utils.py,StringDataset,default_collate$273,*batch,"
tmp_arg[0], tmp_arg[1], ..., tmp_arg[len(tmp_arg) - 1]
"
tahoe-lafs,https://github.com/tahoe-lafs/tahoe-lafs/tree/master/src/allmydata/util/eliotutil.py,,logged_f$323,*a,"
tmp_arg[0], tmp_arg[1], ..., tmp_arg[len(tmp_arg) - 1]
"
iocage,https://github.com/iocage/iocage/tree/master/iocage_lib/dataset.py,Snapshot,__init__$116,*args,"
tmp_arg[0], tmp_arg[1], ..., tmp_arg[len(tmp_arg) - 1]
"
pymdown-extensions,https://github.com/facelessuser/pymdown-extensions/tree/master/pymdownx/caret.py,,makeExtension$158,*args,"
tmp_arg[0], tmp_arg[1], ..., tmp_arg[len(tmp_arg) - 1]
"
OctoPrint,https://github.com/OctoPrint/OctoPrint/tree/master/src/octoprint/util/commandline.py,CommandlineCaller,_log_stderr$261,*lines,"
tmp_arg[0], tmp_arg[1], ..., tmp_arg[len(tmp_arg) - 1]
"
qlib,https://github.com/microsoft/qlib/tree/master/qlib/utils/index_data.py,SingleData,__init__$518,*data.items(),"
tmp_arg[0], tmp_arg[1], ..., tmp_arg[len(tmp_arg) - 1]
"
toolz,https://github.com/pytoolz/toolz/tree/master/toolz/tests/test_dicttoolz.py,TestDict,test_merge_with$37,*dicts,"
tmp_arg[0], tmp_arg[1], ..., tmp_arg[len(tmp_arg) - 1]
"
rlpyt,https://github.com/astooke/rlpyt/tree/master/rlpyt/algos/qpg/ddpg.py,DDPG,optimize_agent$131,*([] for _ in range(len(OptInfo._fields))),"
tmp_arg[0], tmp_arg[1], ..., tmp_arg[len(tmp_arg) - 1]
"
PhiFlow,https://github.com/tum-pbs/PhiFlow/tree/master/phi/math/_shape.py,,merge_shapes$1057,*shapes,"
tmp_arg[0], tmp_arg[1], ..., tmp_arg[len(tmp_arg) - 1]
"
numpyro,https://github.com/pyro-ppl/numpyro/tree/master/numpyro/contrib/funsor/infer_util.py,,_enum_log_density$155,*model_args,"
tmp_arg[0], tmp_arg[1], ..., tmp_arg[len(tmp_arg) - 1]
"
jax,https://github.com/google/jax/tree/master/tests/sparse_test.py,cuSparseTest,test_coo_matmat$387,*args,"
tmp_arg[0], tmp_arg[1], ..., tmp_arg[len(tmp_arg) - 1]
"
YOLOX,https://github.com/Megvii-BaseDetection/YOLOX/tree/master/demo/MegEngine/python/demo.py,,imageflow_demo$175,*'mp4v',"
m, p, 4, v
"
pgsync,https://github.com/toluaina/pgsync/tree/master/pgsync/querybuilder.py,QueryBuilder,_root$125,*node.columns,"
tmp_arg[0], tmp_arg[1], ..., tmp_arg[len(tmp_arg) - 1]
"
R-Drop,https://github.com/dropreg/R-Drop/tree/master/fairseq_src/fairseq/models/nat/fairseq_nat_model.py,,wrapper$18,*args,"
tmp_arg[0], tmp_arg[1], ..., tmp_arg[len(tmp_arg) - 1]
"
holoviews,https://github.com/holoviz/holoviews/tree/master/holoviews/plotting/plotly/dash.py,,update_figure$499,*input_values,"
tmp_arg[0], tmp_arg[1], ..., tmp_arg[len(tmp_arg) - 1]
"
bugwarrior,https://github.com/ralphbean/bugwarrior/tree/master/tests/test_kanboard.py,TestKanboardService,get_mock_service$73,*args,"
tmp_arg[0], tmp_arg[1], ..., tmp_arg[len(tmp_arg) - 1]
"
zentral,https://github.com/zentralopensource/zentral/tree/master/zentral/contrib/monolith/forms.py,EditManifestCatalogForm,__init__$337,*args,"
tmp_arg[0], tmp_arg[1], ..., tmp_arg[len(tmp_arg) - 1]
"
SLM-Lab,https://github.com/kengz/SLM-Lab/tree/master/slm_lab/lib/viz.py,,plot$71,*args,"
tmp_arg[0], tmp_arg[1], ..., tmp_arg[len(tmp_arg) - 1]
"
videos,https://github.com/3b1b/videos/tree/master/_2017/nn/part2.py,IntroduceCostFunction,bring_back_rest_of_network$756,"*[LaggedStartMap(FadeIn, group, run_time=3) for group in (neurons, edges)]","
tmp_arg[0], tmp_arg[1], ..., tmp_arg[len(tmp_arg) - 1]
"
Misago,https://github.com/rafalp/Misago/tree/master/misago/users/admin/forms.py,EditUserForm,__init__$200,*args,"
tmp_arg[0], tmp_arg[1], ..., tmp_arg[len(tmp_arg) - 1]
"
surreal,https://github.com/SurrealAI/surreal/tree/master/surreal/utils/common.py,,_deprecated$358,*args,"
tmp_arg[0], tmp_arg[1], ..., tmp_arg[len(tmp_arg) - 1]
"
nova,https://github.com/openstack/nova/tree/master/nova/virt/powervm/tasks/base.py,,log_with_instance$30,*args,"
tmp_arg[0], tmp_arg[1], ..., tmp_arg[len(tmp_arg) - 1]
"
advertools,https://github.com/eliasdabbas/advertools/tree/master/tests/test_serp.py,,test_dict_product_return_correct_types$48,*d.values(),"
tmp_arg[0], tmp_arg[1], ..., tmp_arg[len(tmp_arg) - 1]
"
videos,https://github.com/3b1b/videos/tree/master/_2015/moser_main.py,HardProblemsSimplerQuestions,__init__$164,"*Texs(['x', '^' + sym, '+', 'y', '^' + sym, '=', 'z', '^' + sym])","
tmp_arg[0], tmp_arg[1], ..., tmp_arg[len(tmp_arg) - 1]
"
hyperopt,https://github.com/hyperopt/hyperopt/tree/master/hyperopt/tests/unit/test_pyll_utils.py,,test_uniformint_arguments$98,*arguments,"
tmp_arg[0], tmp_arg[1], ..., tmp_arg[len(tmp_arg) - 1]
"
pygame_tutorials,https://github.com/kidscancode/pygame_tutorials/tree/master/platform/part 4/main.py,Game,new$21,*plat,"
tmp_arg[0], tmp_arg[1], ..., tmp_arg[len(tmp_arg) - 1]
"
gitfs,https://github.com/presslabs/gitfs/tree/master/tests/integrations/base.py,GitFSLog,expect_multiple$205,*args,"
tmp_arg[0], tmp_arg[1], ..., tmp_arg[len(tmp_arg) - 1]
"
videos,https://github.com/3b1b/videos/tree/master/_2017/eoc/chapter10.py,ExpPolynomial,show_derivatives$2509,"*list(zip(derivs_at_x, arrows))","
tmp_arg[0], tmp_arg[1], ..., tmp_arg[len(tmp_arg) - 1]
"
shuup,https://github.com/shuup/shuup/tree/master/shuup/admin/modules/products/views/edit_cross_sell.py,ProductCrossSellFormSet,__init__$55,*args,"
tmp_arg[0], tmp_arg[1], ..., tmp_arg[len(tmp_arg) - 1]
"
asyncssh,https://github.com/ronf/asyncssh/tree/master/tests/pkcs11_stub.py,PKCS11Lib,init_tokens$188,*info,"
tmp_arg[0], tmp_arg[1], ..., tmp_arg[len(tmp_arg) - 1]
"
videos,https://github.com/3b1b/videos/tree/master/_2015/tau_poem.py,TauPoem,line3$232,*tau.parts + pi.parts,"
tmp_arg[0], tmp_arg[1], ..., tmp_arg[len(tmp_arg) - 1]
"
pretix,https://github.com/pretix/pretix/tree/master/src/pretix/control/forms/organizer.py,GateForm,__init__$229,*args,"
tmp_arg[0], tmp_arg[1], ..., tmp_arg[len(tmp_arg) - 1]
"
Merlion,https://github.com/salesforce/Merlion/tree/master//benchmark_anomaly.py,,train_model$268,*all_anom,"
tmp_arg[0], tmp_arg[1], ..., tmp_arg[len(tmp_arg) - 1]
"
bleach,https://github.com/mozilla/bleach/tree/master/bleach/_vendor/html5lib/html5parser.py,,wrapped$402,*args,"
tmp_arg[0], tmp_arg[1], ..., tmp_arg[len(tmp_arg) - 1]
"
Paddle,https://github.com/PaddlePaddle/Paddle/tree/master/python/paddle/fluid/framework.py,,__impl__$514,*args,"
tmp_arg[0], tmp_arg[1], ..., tmp_arg[len(tmp_arg) - 1]
"
quay,https://github.com/quay/quay/tree/master/util/request.py,,wrapper$31,*args,"
tmp_arg[0], tmp_arg[1], ..., tmp_arg[len(tmp_arg) - 1]
"
dask-ml,https://github.com/dask/dask-ml/tree/master/tests/model_selection/dask_searchcv/test_model_selection.py,CountTakes,__getitem__$740,*args,"
tmp_arg[0], tmp_arg[1], ..., tmp_arg[len(tmp_arg) - 1]
"
python-inquirer,https://github.com/magmax/python-inquirer/tree/master/tests/integration/console_render/test_text.py,TextRenderTest,test_basic_render$19,*stdin_array,"
tmp_arg[0], tmp_arg[1], ..., tmp_arg[len(tmp_arg) - 1]
"
poetry,https://github.com/sheepzh/poetry/tree/master/src/poetry/console/commands/run.py,RunCommand,run_script$44,*cmd,"
tmp_arg[0], tmp_arg[1], ..., tmp_arg[len(tmp_arg) - 1]
"
gluon-ts,https://github.com/awslabs/gluon-ts/tree/master/src/gluonts/model/forecast.py,QuantileForecast,plot$596,*args,"
tmp_arg[0], tmp_arg[1], ..., tmp_arg[len(tmp_arg) - 1]
"
ibis,https://github.com/ibis-project/ibis/tree/master/ibis/backends/pandas/core.py,,execute_with_scope$175,*clients,"
tmp_arg[0], tmp_arg[1], ..., tmp_arg[len(tmp_arg) - 1]
"
django-machina,https://github.com/ellmetha/django-machina/tree/master/machina/models/fields.py,ExtendedImageField,clean$212,*args,"
tmp_arg[0], tmp_arg[1], ..., tmp_arg[len(tmp_arg) - 1]
"
geonotebook,https://github.com/OpenGeoscience/geonotebook/tree/master/geonotebook/vis/ktile/vrt/gdalvrtbindings.py,KernelType,factory$4946,*args_,"
tmp_arg[0], tmp_arg[1], ..., tmp_arg[len(tmp_arg) - 1]
"
autograd,https://github.com/HIPS/autograd/tree/master/autograd/builtins.py,DictVSpace,_map$160,*[x[k] for x in args],"
tmp_arg[0], tmp_arg[1], ..., tmp_arg[len(tmp_arg) - 1]
"
opt_einsum,https://github.com/dgasmith/opt_einsum/tree/master/opt_einsum/tests/test_paths.py,,test_dp_edge_cases_all_singlet_indices$228,*shapes,"
tmp_arg[0], tmp_arg[1], ..., tmp_arg[len(tmp_arg) - 1]
"
tfc,https://github.com/maqp/tfc/tree/master/tests/receiver/test_files.py,TestNewFile,test_valid_file_without_key_is_cached$200,*self.args,"
tmp_arg[0], tmp_arg[1], ..., tmp_arg[len(tmp_arg) - 1]
"
butterflow,https://github.com/dthpham/butterflow/tree/master/tests/test_sequence.py,SubregionTestCase,test_intersects_inside_left_edge$174,*args,"
tmp_arg[0], tmp_arg[1], ..., tmp_arg[len(tmp_arg) - 1]
"
Multi-Label-Text-Classification,https://github.com/RandolphVI/Multi-Label-Text-Classification/tree/master/ANN/train_ann.py,,train_step$134,*batch_data,"
tmp_arg[0], tmp_arg[1], ..., tmp_arg[len(tmp_arg) - 1]
"
lxmert,https://github.com/airsplay/lxmert/tree/master/src/lxrt/modeling.py,BertAttention,forward$320,*new_context_layer_shape,"
tmp_arg[0], tmp_arg[1], ..., tmp_arg[len(tmp_arg) - 1]
"
youtube-dl,https://github.com/lrvick/youtube-dl/tree/master/youtube_dl/extractor/xiami.py,XiamiBaseIE,_download_webpage_handle$12,*args,"
tmp_arg[0], tmp_arg[1], ..., tmp_arg[len(tmp_arg) - 1]
"
ykdl,https://github.com/SeaHOH/ykdl/tree/master/ykdl/extractors/douyu/live.py,Douyutv,prepare_list$100,*douyu_match_pattern,"
tmp_arg[0], tmp_arg[1], ..., tmp_arg[len(tmp_arg) - 1]
"
